entry_id,policy_file_id,issue_year,stage_id,stage_name,stage_name_zh,province,region,region_en,category_code,category_name
E000256,P009480,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000257,P009480,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OD,Open data
E000257,P009480,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000258,P009480,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OD,Open data
E000259,P009481,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000260,P009481,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000261,P009481,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000262,P009481,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000263,P009481,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000264,P009481,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000265,P009481,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000266,P009482,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000267,P009482,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000268,P009482,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000269,P009483,2024,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OD,Open data
E000270,P009485,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000271,P009485,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000272,P009486,2020,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000273,P009486,2020,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000274,P009487,2020,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000275,P009491,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000276,P009491,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000277,P009493,2022,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000278,P009494,2022,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000279,P009495,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000280,P009496,2024,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000281,P009496,2024,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000282,P009497,2024,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000283,P009498,2025,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000284,P009498,2025,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000285,P009498,2025,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000286,P009500,2020,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OD,Open data
E000287,P009501,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,CS,Citizen science
E000288,P009503,2022,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000289,P009508,2024,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000290,P009515,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000291,P009515,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000292,P009517,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000293,P009518,2009,2,Gradual expansion,渐进扩展期,重庆市,西部,Western,OI,Open infrastructure
E000294,P009520,2018,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000295,P009520,2018,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000296,P009520,2018,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000297,P009520,2018,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000298,P009520,2018,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000299,P009520,2018,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000300,P009520,2018,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000301,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000302,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000303,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000304,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000305,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000306,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000307,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000308,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000309,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000310,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000311,P009521,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000312,P009522,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000313,P009523,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000314,P009524,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000315,P009524,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OERs,Open educational resources
E000316,P009524,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000317,P009524,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000318,P009526,2022,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000319,P009527,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000320,P009528,2018,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000321,P009529,2020,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OD,Open data
E000322,P009531,2022,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000323,P009531,2022,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OD,Open data
E000324,P009531,2022,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000325,P009532,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000326,P009533,2024,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000327,P009534,2023,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000328,P009536,2017,3,Rapid expansion,快速扩张期,重庆市,西部,Western,OI,Open infrastructure
E000329,P009539,2024,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000330,P009539,2024,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000332,P009541,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OSS,Open-source software
E000333,P009541,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000334,P009541,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000335,P009541,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OI,Open infrastructure
E000336,P009541,2021,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OERs,Open educational resources
E000337,P009543,2022,4,High-level diffusion and adjustment,高位扩散与调整期,重庆市,西部,Western,OD,Open data
E000338,P000024,2015,2,Gradual expansion,渐进扩展期,浙江省,东部,Eastern,OI,Open infrastructure
E000339,P000027,2021,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000340,P000027,2021,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000341,P000074,2024,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000342,P000512,2021,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000343,P000514,2007,2,Gradual expansion,渐进扩展期,浙江省,东部,Eastern,CS,Citizen science
E000345,P000543,2015,2,Gradual expansion,渐进扩展期,浙江省,东部,Eastern,OI,Open infrastructure
E000346,P000544,2016,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OI,Open infrastructure
E000347,P000573,2022,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000348,P000615,2006,2,Gradual expansion,渐进扩展期,浙江省,东部,Eastern,OI,Open infrastructure
E000349,P000617,2019,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OD,Open data
E000349,P000617,2019,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OSS,Open-source software
E000350,P000617,2019,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OI,Open infrastructure
E000351,P000620,2024,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000352,P000676,2021,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000353,P000676,2021,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000354,P000676,2021,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OERs,Open educational resources
E000355,P000678,2006,2,Gradual expansion,渐进扩展期,浙江省,东部,Eastern,OERs,Open educational resources
E000356,P000679,2013,2,Gradual expansion,渐进扩展期,浙江省,东部,Eastern,OI,Open infrastructure
E000357,P000680,2019,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OI,Open infrastructure
E000358,P000680,2019,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OI,Open infrastructure
E000359,P000681,2014,2,Gradual expansion,渐进扩展期,浙江省,东部,Eastern,OI,Open infrastructure
E000360,P000682,2017,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OI,Open infrastructure
E000361,P000701,2019,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OD,Open data
E000361,P000701,2019,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OI,Open infrastructure
E000362,P000727,2009,2,Gradual expansion,渐进扩展期,浙江省,东部,Eastern,OI,Open infrastructure
E000363,P000751,2016,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OD,Open data
E000364,P000848,2022,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000365,P001172,2022,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OERs,Open educational resources
E000366,P001172,2022,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OERs,Open educational resources
E000367,P001173,2022,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OI,Open infrastructure
E000368,P001201,2021,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OERs,Open educational resources
E000369,P001202,2022,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OD,Open data
E000370,P001203,2016,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OD,Open data
E000371,P001205,2021,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OD,Open data
E000372,P001205,2021,4,High-level diffusion and adjustment,高位扩散与调整期,浙江省,东部,Eastern,OD,Open data
E000373,P001206,2017,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OERs,Open educational resources
E000374,P001207,2017,3,Rapid expansion,快速扩张期,浙江省,东部,Eastern,OERs,Open educational resources
